Exercício: 2018;;;;;;;;
Período: 1o. quadrimestre;;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;;
Anexo 01 - Demonstrativo da Despesas Com Pessoal;;;;;;;;
Tabela: DTP e Apuração do Cumprimento do Limite Legal;;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 06/07/2021;;;;;;;;
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor;date
Câmara de Vereadores de Bela Cruz - CE;2302305;CE;Legislativo;32243;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);5,7;20180401
Câmara de Vereadores de Bela Cruz - CE;2302305;CE;Legislativo;32243;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);5,4;20180401
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);132435972,4;20180401
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Valor;#NOME?;132435972,4;20180401
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);67889072,14;20180401
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);71515425,1;20180401
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);67939653,85;20180401
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);64363882,59;20180401
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);51,26;20180401
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);54;20180401
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);51,3;20180401
Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);48,6;20180401
Câmara de Vereadores de Salitre - CE;2311959;CE;Legislativo;16248;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);40278534,29;20180401
Câmara de Vereadores de Salitre - CE;2311959;CE;Legislativo;16248;Valor;#NOME?;40278534,29;20180401
Câmara de Vereadores de Salitre - CE;2311959;CE;Legislativo;16248;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);919836,11;20180401
Câmara de Vereadores de Salitre - CE;2311959;CE;Legislativo;16248;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);2416712,05;20180401
Câmara de Vereadores de Salitre - CE;2311959;CE;Legislativo;16248;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);2295876,45;20180401
Câmara de Vereadores de Salitre - CE;2311959;CE;Legislativo;16248;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);2175040,85;20180401
Câmara de Vereadores de Salitre - CE;2311959;CE;Legislativo;16248;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);2,28;20180401
Câmara de Vereadores de Salitre - CE;2311959;CE;Legislativo;16248;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);6;20180401
Câmara de Vereadores de Salitre - CE;2311959;CE;Legislativo;16248;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);5,7;20180401
Câmara de Vereadores de Salitre - CE;2311959;CE;Legislativo;16248;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);5,4;20180401
Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;203682;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);536190702,8;20180401
Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;203682;Valor;#NOME?;536190702,8;20180401
Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;203682;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);256902893;20180401
Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;203682;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);289542979,5;20180401
Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;203682;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);275065830,6;20180401
Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;203682;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);260588681,6;20180401
Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;203682;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);47,91;20180401
Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;203682;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);54;20180401
Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;203682;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);51,3;20180401
Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;203682;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);48,6;20180401
Prefeitura Municipal de Quiterianópolis - CE;2311264;CE;Executivo;20777;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);14851945,78;20180401
Prefeitura Municipal de Quiterianópolis - CE;2311264;CE;Executivo;20777;Valor;#NOME?;14851945,78;20180401
Prefeitura Municipal de Quiterianópolis - CE;2311264;CE;Executivo;20777;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);7322435,19;20180401
Prefeitura Municipal de Quiterianópolis - CE;2311264;CE;Executivo;20777;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);8020050,72;20180401
Prefeitura Municipal de Quiterianópolis - CE;2311264;CE;Executivo;20777;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);7619048,18;20180401
Prefeitura Municipal de Quiterianópolis - CE;2311264;CE;Executivo;20777;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);7218045,65;20180401
Prefeitura Municipal de Quiterianópolis - CE;2311264;CE;Executivo;20777;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);49,3;20180401
Prefeitura Municipal de Quiterianópolis - CE;2311264;CE;Executivo;20777;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);54;20180401
Prefeitura Municipal de Quiterianópolis - CE;2311264;CE;Executivo;20777;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);51,3;20180401
Prefeitura Municipal de Quiterianópolis - CE;2311264;CE;Executivo;20777;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);48,6;20180401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2609716;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);5755970340;20180401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2609716;Valor;#NOME?;5755970340;20180401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2609716;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);115617179,5;20180401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2609716;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);345358220,4;20180401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2609716;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);328090309,4;20180401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2609716;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);310822398,4;20180401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2609716;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);2,01;20180401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2609716;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);6;20180401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2609716;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);5,7;20180401
Câmara de Vereadores de Fortaleza - CE;2304400;CE;Legislativo;2609716;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);5,4;20180401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2609716;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);5755970340;20180401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2609716;Valor;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (V) (§13º, art. 166 da CF);5201400;20180401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2609716;Valor;#NOME?;5750768940;20180401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2609716;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);2669531747;20180401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2609716;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);3105415228;20180401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2609716;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);2950144466;20180401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2609716;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);2794873705;20180401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2609716;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);46,42;20180401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2609716;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);54;20180401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2609716;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);51,3;20180401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2609716;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);48,6;20180401
Câmara de Vereadores de Sobral - CE;2312908;CE;Legislativo;203682;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);536190702,8;20180401
Câmara de Vereadores de Sobral - CE;2312908;CE;Legislativo;203682;Valor;#NOME?;536190702,8;20180401
Câmara de Vereadores de Sobral - CE;2312908;CE;Legislativo;203682;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);12104867,24;20180401
Câmara de Vereadores de Sobral - CE;2312908;CE;Legislativo;203682;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);32171442,17;20180401
Câmara de Vereadores de Sobral - CE;2312908;CE;Legislativo;203682;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);30562870,06;20180401
Câmara de Vereadores de Sobral - CE;2312908;CE;Legislativo;203682;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);28954297,95;20180401
Câmara de Vereadores de Sobral - CE;2312908;CE;Legislativo;203682;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);2,26;20180401
Câmara de Vereadores de Sobral - CE;2312908;CE;Legislativo;203682;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);6;20180401
Câmara de Vereadores de Sobral - CE;2312908;CE;Legislativo;203682;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);5,7;20180401
Câmara de Vereadores de Sobral - CE;2312908;CE;Legislativo;203682;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);5,4;20180401
Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67345;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);144658144,2;20180401
Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67345;Valor;#NOME?;144658144,2;20180401
Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67345;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);64175993,53;20180401
Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67345;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);78115397,87;20180401
Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67345;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);74209627,98;20180401
Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67345;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);70303858,08;20180401
Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67345;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);44,36;20180401
Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67345;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);54;20180401
Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67345;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);51,3;20180401
Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67345;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);48,6;20180401
Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;11936;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);27075328,63;20180401
Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;11936;Valor;#NOME?;27075328,63;20180401
Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;11936;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);16210667,94;20180401
Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;11936;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);14620677,46;20180401
Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;11936;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);13889643,59;20180401
Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;11936;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);13158609,71;20180401
Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;11936;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);59,87;20180401
Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;11936;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);54;20180401
Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;11936;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);51,3;20180401
Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;11936;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);48,6;20180401
Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4459;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);17608009,44;20180401
Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4459;Valor;#NOME?;17608009,44;20180401
Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4459;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);8953026,86;20180401
Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4459;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);9508325,1;20180401
Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4459;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);9032908,85;20180401
Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4459;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);8557492,59;20180401
Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4459;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);50,85;20180401
Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4459;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);54;20180401
Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4459;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);51,3;20180401
Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4459;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);48,6;20180401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;78438;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);229845829,6;20180401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;78438;Valor;#NOME?;229845829,6;20180401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;78438;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);115819884,4;20180401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;78438;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);124116748;20180401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;78438;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);117910910,6;20180401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;78438;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);111705073,2;20180401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;78438;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);50,39;20180401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;78438;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);54;20180401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;78438;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);51,3;20180401
Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;78438;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);48,6;20180401
Câmara de Vereadores de Limoeiro do Norte - CE;2307601;CE;Legislativo;58552;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);110633410,7;20180401
Câmara de Vereadores de Limoeiro do Norte - CE;2307601;CE;Legislativo;58552;Valor;#NOME?;110633410,7;20180401
Câmara de Vereadores de Limoeiro do Norte - CE;2307601;CE;Legislativo;58552;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);3343436,57;20180401
Câmara de Vereadores de Limoeiro do Norte - CE;2307601;CE;Legislativo;58552;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);6638004,64;20180401
Câmara de Vereadores de Limoeiro do Norte - CE;2307601;CE;Legislativo;58552;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);6306104,41;20180401
Câmara de Vereadores de Limoeiro do Norte - CE;2307601;CE;Legislativo;58552;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);5974204,18;20180401
Câmara de Vereadores de Limoeiro do Norte - CE;2307601;CE;Legislativo;58552;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);3,02;20180401
Câmara de Vereadores de Limoeiro do Norte - CE;2307601;CE;Legislativo;58552;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);6;20180401
Câmara de Vereadores de Limoeiro do Norte - CE;2307601;CE;Legislativo;58552;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);5,7;20180401
Câmara de Vereadores de Limoeiro do Norte - CE;2307601;CE;Legislativo;58552;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);5,4;20180401
