Exercício: 2021;;;;;;;
Período: 2o. bimestre;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;
Anexo 06 - Demonstrativo do Resultado Primário e Nominal;;;;;;;
Tabela: Cálculo Acima da Linha - Receitas Primárias;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 07/07/2021;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor;date
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Cota-Parte do ITR;96404;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Transferências da LC nº 61/1989;4207886;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Transferências do FUNDEB;1031910730;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Transferências Correntes;1617219953;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Demais Receitas Correntes;378934094;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Receitas Financeiras (III);2831222;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Receitas Correntes Restantes;376102872;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);7756867833;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;RECEITAS DE CAPITAL (V);654154595;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Operações de Crédito (VI);521614447;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Amortização de Empréstimos (VII);51510;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Alienação de Bens;4137174;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Alienações de Bens;4137174;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Transferências de Capital;118351464;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Convênios;53336480;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Transferências de Capital;65014984;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Receitas de Capital;10000000;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Receitas de Capital Primárias;10000000;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);132488638;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);7889356471;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);RECEITAS CORRENTES (I);2650057280;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Impostos, Taxas e Contribuições de Melhoria;832294131,6;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);IPTU;359837628,9;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);ISS;291847686,5;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);ITBI;43418228,61;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);IRRF;129517349,2;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Outros Impostos, Taxas e Contribuições de Melhoria;7673238,39;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Contribuições;141293637,8;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Receita Patrimonial;29900226,78;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Aplicações Financeiras (II);7847374,67;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Outras Receitas Patrimoniais;22052852,11;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Transferências Correntes;1582174826;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Cota-Parte do FPM;302836813,9;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Cota-Parte do ICMS;309241661,8;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Cota-Parte do IPVA;151840899,6;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Cota-Parte do ITR;514,83;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Transferências da LC nº 61/1989;1477804,32;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Transferências do FUNDEB;404141897,5;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Outras Transferências Correntes;412635233,6;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Demais Receitas Correntes;64394458,23;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Outras Receitas Financeiras (III);549,49;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Receitas Correntes Restantes;64393908,74;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);2642209356;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);RECEITAS DE CAPITAL (V);226496777,6;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Operações de Crédito (VI);209954389;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Amortização de Empréstimos (VII);67328,2;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Transferências de Capital;3630669,39;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Convênios;617040,32;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Outras Transferências de Capital;3013629,07;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Outras Receitas de Capital;12844391,02;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Outras Receitas de Capital Primárias;12844391,02;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);16475060,41;20210401
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);2658684416;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;RECEITAS CORRENTES (I);177550000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Impostos, Taxas e Contribuições de Melhoria;9465000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;IPTU;1000000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;ISS;4120000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;ITBI;300000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;IRRF;2830000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Outros Impostos, Taxas e Contribuições de Melhoria;1215000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Contribuições;5000000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Receita Patrimonial;1415000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Outras Receitas Patrimoniais;1415000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Transferências Correntes;158409000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Outras Transferências Correntes;158409000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Demais Receitas Correntes;3261000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Outras Receitas Financeiras (III);50000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Receitas Correntes Restantes;3211000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);177500000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;RECEITAS DE CAPITAL (V);4150000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Operações de Crédito (VI);50000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Alienação de Bens;100000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Outras Alienações de Bens;100000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Transferências de Capital;4000000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;Outras Transferências de Capital;4000000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);4100000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;PREVISÃO ATUALIZADA;RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);181600000;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);RECEITAS CORRENTES (I);65529344,8;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);Impostos, Taxas e Contribuições de Melhoria;3245301,33;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);IPTU;91977,18;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);ISS;1893695,49;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);ITBI;200469,93;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);IRRF;772128,07;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);Outros Impostos, Taxas e Contribuições de Melhoria;287030,66;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);Contribuições;1615491,67;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);Receita Patrimonial;188180,73;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);Outras Receitas Patrimoniais;188180,73;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);Transferências Correntes;60331829,93;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);Outras Transferências Correntes;60331829,93;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);Demais Receitas Correntes;148541,14;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);Receitas Correntes Restantes;148541,14;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);65529344,8;20210401
Prefeitura Municipal de Crateús - CE;2304103;CE;75159;RECEITAS REALIZADAS (a);RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);65529344,8;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;RECEITAS CORRENTES (I);155345000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Impostos, Taxas e Contribuições de Melhoria;17750800;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;IPTU;1230000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;ISS;11130000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;ITBI;355800;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;IRRF;4180000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Outros Impostos, Taxas e Contribuições de Melhoria;855000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Contribuições;4000000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Receita Patrimonial;356000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Aplicações Financeiras (II);350000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Outras Receitas Patrimoniais;6000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Transferências Correntes;118544700;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Cota-Parte do FPM;32370000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Cota-Parte do ICMS;10800000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Cota-Parte do IPVA;2240000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Cota-Parte do ITR;64000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Transferências da LC 87/1996;32000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Transferências da LC nº 61/1989;56000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Transferências do FUNDEB;34500000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Outras Transferências Correntes;38482700;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Demais Receitas Correntes;14693500;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Receitas Correntes Restantes;14693500;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);154995000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;RECEITAS DE CAPITAL (V);13155000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Operações de Crédito (VI);2560000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Alienação de Bens;10000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Outras Alienações de Bens;10000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Transferências de Capital;10575000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Convênios;8710000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Outras Transferências de Capital;1865000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Outras Receitas de Capital;10000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;Outras Receitas de Capital Primárias;10000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);10595000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;PREVISÃO ATUALIZADA;RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);165590000;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);RECEITAS CORRENTES (I);57345675,39;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Impostos, Taxas e Contribuições de Melhoria;8362409,86;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);IPTU;245891,4;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);ISS;3525523,33;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);ITBI;90184,83;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);IRRF;4211470,05;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Outros Impostos, Taxas e Contribuições de Melhoria;289340,25;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Contribuições;1526270,12;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Receita Patrimonial;68810,96;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Aplicações Financeiras (II);68810,96;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Transferências Correntes;42640012,95;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Cota-Parte do FPM;11512204;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Cota-Parte do ICMS;4250420,96;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Cota-Parte do IPVA;1645896,92;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Cota-Parte do ITR;1542,89;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Transferências da LC nº 61/1989;20235,39;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Transferências do FUNDEB;13862772,39;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Outras Transferências Correntes;11346940,4;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Demais Receitas Correntes;4748171,5;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);Receitas Correntes Restantes;4748171,5;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);57276864,43;20210401
Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;59890;RECEITAS REALIZADAS (a);RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);57276864,43;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;RECEITAS CORRENTES (I);59753342;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Impostos, Taxas e Contribuições de Melhoria;2081500;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;IPTU;300400;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;ISS;881700;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;ITBI;99400;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;IRRF;625300;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Outros Impostos, Taxas e Contribuições de Melhoria;174700;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Contribuições;625000;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Receita Patrimonial;593700;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Aplicações Financeiras (II);579100;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Outras Receitas Patrimoniais;14600;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Transferências Correntes;56331892;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Cota-Parte do FPM;21641500;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Cota-Parte do ICMS;3835300;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Cota-Parte do IPVA;1038400;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Cota-Parte do ITR;1500;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Transferências da LC 87/1996;10800;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Transferências da LC nº 61/1989;18400;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Transferências do FUNDEB;14825792;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Outras Transferências Correntes;14960200;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Demais Receitas Correntes;121250;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Outras Receitas Financeiras (III);56000;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Receitas Correntes Restantes;65250;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);59118242;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;RECEITAS DE CAPITAL (V);4276300;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Alienação de Bens;104500;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Outras Alienações de Bens;104500;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Transferências de Capital;4171800;20210401
Prefeitura Municipal de Cedro - CE;2303808;CE;25585;PREVISÃO ATUALIZADA;Convênios;2964700;20210401
