Exercício: 2019;;;;;;;;
Período: 3o. quadrimestre;;;;;;;;
Escopo: Estados/DF;;;;;;;;
Anexo 01 - Demonstrativo da Despesas Com Pessoal;;;;;;;;
Tabela: DTP e Apuração do Cumprimento do Limite Legal;;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 06/07/2021;;;;;;;;
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor;date
Ministério Público do Estado de São Paulo;35;SP;Ministério Público;45538936;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);2;20191201
Ministério Público do Estado de São Paulo;35;SP;Ministério Público;45538936;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);1,9;20191201
Ministério Público do Estado de São Paulo;35;SP;Ministério Público;45538936;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);1,8;20191201
Assembleia Legislativa do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);1,60445E+11;20191201
Assembleia Legislativa do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (V) (§13º, art. 166 da CF);85256916,62;20191201
Assembleia Legislativa do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;#NOME?;1,60359E+11;20191201
Assembleia Legislativa do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);964227343,5;20191201
Assembleia Legislativa do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);2806287679;20191201
Assembleia Legislativa do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);2665973295;20191201
Assembleia Legislativa do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);2525658911;20191201
Assembleia Legislativa do Estado de São Paulo;35;SP;Legislativo;45538936;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);0,6;20191201
Assembleia Legislativa do Estado de São Paulo;35;SP;Legislativo;45538936;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);1,75;20191201
Assembleia Legislativa do Estado de São Paulo;35;SP;Legislativo;45538936;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);1,66;20191201
Assembleia Legislativa do Estado de São Paulo;35;SP;Legislativo;45538936;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);1,58;20191201
Tribunal de Contas do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);1,60445E+11;20191201
Tribunal de Contas do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (V) (§13º, art. 166 da CF);85256916,62;20191201
Tribunal de Contas do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;#NOME?;1,60359E+11;20191201
Tribunal de Contas do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);940781347;20191201
Tribunal de Contas do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);2004491199;20191201
Tribunal de Contas do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);1904266639;20191201
Tribunal de Contas do Estado de São Paulo;35;SP;Legislativo;45538936;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);1804042079;20191201
Tribunal de Contas do Estado de São Paulo;35;SP;Legislativo;45538936;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);0,59;20191201
Tribunal de Contas do Estado de São Paulo;35;SP;Legislativo;45538936;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);1,25;20191201
Tribunal de Contas do Estado de São Paulo;35;SP;Legislativo;45538936;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);1,19;20191201
Tribunal de Contas do Estado de São Paulo;35;SP;Legislativo;45538936;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);1,13;20191201
Governo do Estado de São Paulo;35;SP;Executivo;45538936;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);1,60445E+11;20191201
Governo do Estado de São Paulo;35;SP;Executivo;45538936;Valor;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (V) (§13º, art. 166 da CF);85256916,62;20191201
Governo do Estado de São Paulo;35;SP;Executivo;45538936;Valor;#NOME?;1,60359E+11;20191201
Governo do Estado de São Paulo;35;SP;Executivo;45538936;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);71194688212;20191201
Governo do Estado de São Paulo;35;SP;Executivo;45538936;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);78576055001;20191201
Governo do Estado de São Paulo;35;SP;Executivo;45538936;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);74647252251;20191201
Governo do Estado de São Paulo;35;SP;Executivo;45538936;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);70718449501;20191201
Governo do Estado de São Paulo;35;SP;Executivo;45538936;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);44,4;20191201
Governo do Estado de São Paulo;35;SP;Executivo;45538936;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);49;20191201
Governo do Estado de São Paulo;35;SP;Executivo;45538936;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);46,55;20191201
Governo do Estado de São Paulo;35;SP;Executivo;45538936;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);44,1;20191201
Tribunal de Justiça Militar de São Paulo;35;SP;Judiciário;45538936;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);1,60445E+11;20191201
Tribunal de Justiça Militar de São Paulo;35;SP;Judiciário;45538936;Valor;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (V) (§13º, art. 166 da CF);85256916,62;20191201
Tribunal de Justiça Militar de São Paulo;35;SP;Judiciário;45538936;Valor;#NOME?;1,60359E+11;20191201
Tribunal de Justiça Militar de São Paulo;35;SP;Judiciário;45538936;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);57039867,15;20191201
Tribunal de Justiça Militar de São Paulo;35;SP;Judiciário;45538936;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);80179647,96;20191201
Tribunal de Justiça Militar de São Paulo;35;SP;Judiciário;45538936;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);76170665,56;20191201
Tribunal de Justiça Militar de São Paulo;35;SP;Judiciário;45538936;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);72161683,16;20191201
Tribunal de Justiça Militar de São Paulo;35;SP;Judiciário;45538936;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);0,04;20191201
Tribunal de Justiça Militar de São Paulo;35;SP;Judiciário;45538936;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);0,05;20191201
Tribunal de Justiça Militar de São Paulo;35;SP;Judiciário;45538936;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);0,05;20191201
Tribunal de Justiça Militar de São Paulo;35;SP;Judiciário;45538936;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);0,05;20191201
Tribunal de Justiça do Estado de São Paulo;35;SP;Judiciário;45538936;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);1,60445E+11;20191201
Tribunal de Justiça do Estado de São Paulo;35;SP;Judiciário;45538936;Valor;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (V) (§13º, art. 166 da CF);85257000;20191201
Tribunal de Justiça do Estado de São Paulo;35;SP;Judiciário;45538936;Valor;#NOME?;1,60359E+11;20191201
Tribunal de Justiça do Estado de São Paulo;35;SP;Judiciário;45538936;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);9242253854;20191201
Tribunal de Justiça do Estado de São Paulo;35;SP;Judiciário;45538936;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);9541378112;20191201
Tribunal de Justiça do Estado de São Paulo;35;SP;Judiciário;45538936;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);9064309206;20191201
Tribunal de Justiça do Estado de São Paulo;35;SP;Judiciário;45538936;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);8587240301;20191201
Tribunal de Justiça do Estado de São Paulo;35;SP;Judiciário;45538936;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);5,76;20191201
Tribunal de Justiça do Estado de São Paulo;35;SP;Judiciário;45538936;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);5,95;20191201
Tribunal de Justiça do Estado de São Paulo;35;SP;Judiciário;45538936;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);5,65;20191201
Tribunal de Justiça do Estado de São Paulo;35;SP;Judiciário;45538936;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);5,36;20191201
Assembleia Legislativa do Estado do Maranhão;21;MA;Legislativo;7035055;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);14530152195;20191201
Assembleia Legislativa do Estado do Maranhão;21;MA;Legislativo;7035055;Valor;#NOME?;14530152195;20191201
Assembleia Legislativa do Estado do Maranhão;21;MA;Legislativo;7035055;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);258756608,7;20191201
Assembleia Legislativa do Estado do Maranhão;21;MA;Legislativo;7035055;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);308039226,5;20191201
Assembleia Legislativa do Estado do Maranhão;21;MA;Legislativo;7035055;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);292637265,2;20191201
Assembleia Legislativa do Estado do Maranhão;21;MA;Legislativo;7035055;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);277235303,9;20191201
Assembleia Legislativa do Estado do Maranhão;21;MA;Legislativo;7035055;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);1,78;20191201
Assembleia Legislativa do Estado do Maranhão;21;MA;Legislativo;7035055;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);2,12;20191201
Assembleia Legislativa do Estado do Maranhão;21;MA;Legislativo;7035055;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);2,01;20191201
Assembleia Legislativa do Estado do Maranhão;21;MA;Legislativo;7035055;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);1,91;20191201
Governo do Estado do Maranhão;21;MA;Executivo;7035055;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);14698617425;20191201
Governo do Estado do Maranhão;21;MA;Executivo;7035055;Valor;#NOME?;14698617425;20191201
Governo do Estado do Maranhão;21;MA;Executivo;7035055;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);6358169035;20191201
Governo do Estado do Maranhão;21;MA;Executivo;7035055;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);7202322538;20191201
Governo do Estado do Maranhão;21;MA;Executivo;7035055;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);6842206411;20191201
Governo do Estado do Maranhão;21;MA;Executivo;7035055;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);6482090284;20191201
Governo do Estado do Maranhão;21;MA;Executivo;7035055;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);43,26;20191201
Governo do Estado do Maranhão;21;MA;Executivo;7035055;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);49;20191201
Governo do Estado do Maranhão;21;MA;Executivo;7035055;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);46,55;20191201
Governo do Estado do Maranhão;21;MA;Executivo;7035055;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);44,1;20191201
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7035055;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);14530152195;20191201
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7035055;Valor;#NOME?;14530152195;20191201
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7035055;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);116902991,6;20191201
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7035055;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);127865339,3;20191201
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7035055;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);121472072,4;20191201
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7035055;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);115078805,4;20191201
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7035055;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);0,8;20191201
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7035055;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);0,88;20191201
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7035055;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);0,84;20191201
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7035055;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);0,79;20191201
Ministério Público do Estado do Maranhão;21;MA;Ministério Público;7035055;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);14530152195;20191201
Ministério Público do Estado do Maranhão;21;MA;Ministério Público;7035055;Valor;#NOME?;14530152195;20191201
Ministério Público do Estado do Maranhão;21;MA;Ministério Público;7035055;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);261285569,4;20191201
Ministério Público do Estado do Maranhão;21;MA;Ministério Público;7035055;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);290603043,9;20191201
Ministério Público do Estado do Maranhão;21;MA;Ministério Público;7035055;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);276072891,7;20191201
Ministério Público do Estado do Maranhão;21;MA;Ministério Público;7035055;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);261542739,5;20191201
Ministério Público do Estado do Maranhão;21;MA;Ministério Público;7035055;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);1,8;20191201
Ministério Público do Estado do Maranhão;21;MA;Ministério Público;7035055;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);2;20191201
Ministério Público do Estado do Maranhão;21;MA;Ministério Público;7035055;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);1,9;20191201
Ministério Público do Estado do Maranhão;21;MA;Ministério Público;7035055;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);1,8;20191201
Tribunal de Justiça do Estado do Maranhão;21;MA;Judiciário;7035055;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);14530152195;20191201
Tribunal de Justiça do Estado do Maranhão;21;MA;Judiciário;7035055;Valor;#NOME?;14530152195;20191201
Tribunal de Justiça do Estado do Maranhão;21;MA;Judiciário;7035055;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);709904290,1;20191201
Tribunal de Justiça do Estado do Maranhão;21;MA;Judiciário;7035055;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);871809131,7;20191201
Tribunal de Justiça do Estado do Maranhão;21;MA;Judiciário;7035055;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);828218675,1;20191201
Tribunal de Justiça do Estado do Maranhão;21;MA;Judiciário;7035055;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);784628218,6;20191201
Tribunal de Justiça do Estado do Maranhão;21;MA;Judiciário;7035055;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);4,89;20191201
Tribunal de Justiça do Estado do Maranhão;21;MA;Judiciário;7035055;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);6;20191201
Tribunal de Justiça do Estado do Maranhão;21;MA;Judiciário;7035055;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);5,7;20191201
Tribunal de Justiça do Estado do Maranhão;21;MA;Judiciário;7035055;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);5,4;20191201
Governo do Estado do Mato Grosso;51;MT;Executivo;3441998;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);17154484295;20191201
Governo do Estado do Mato Grosso;51;MT;Executivo;3441998;Valor;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (V) (§13º, art. 166 da CF);9267431,89;20191201
Governo do Estado do Mato Grosso;51;MT;Executivo;3441998;Valor;#NOME?;17145216863;20191201
Governo do Estado do Mato Grosso;51;MT;Executivo;3441998;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);8979892557;20191201
Governo do Estado do Mato Grosso;51;MT;Executivo;3441998;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);8401156263;20191201
Governo do Estado do Mato Grosso;51;MT;Executivo;3441998;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);7981098450;20191201
Governo do Estado do Mato Grosso;51;MT;Executivo;3441998;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);7561040637;20191201
Governo do Estado do Mato Grosso;51;MT;Executivo;3441998;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);52,38;20191201
Governo do Estado do Mato Grosso;51;MT;Executivo;3441998;% sobre a RCL Ajustada;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);49;20191201
Governo do Estado do Mato Grosso;51;MT;Executivo;3441998;% sobre a RCL Ajustada;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);46,55;20191201
Governo do Estado do Mato Grosso;51;MT;Executivo;3441998;% sobre a RCL Ajustada;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);44,1;20191201
Ministério Público do Estado de Goiás;52;GO;Ministério Público;6921161;Valor;RECEITA CORRENTE LIQUIDA - RCL (IV);24538621317;20191201
Ministério Público do Estado de Goiás;52;GO;Ministério Público;6921161;Valor;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (V) (§13º, art. 166 da CF);10420774;20191201
Ministério Público do Estado de Goiás;52;GO;Ministério Público;6921161;Valor;#NOME?;24528200543;20191201
Ministério Público do Estado de Goiás;52;GO;Ministério Público;6921161;Valor;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);469843369,6;20191201
Ministério Público do Estado de Goiás;52;GO;Ministério Público;6921161;Valor;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);490564010,9;20191201
Ministério Público do Estado de Goiás;52;GO;Ministério Público;6921161;Valor;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);466035810,3;20191201
Ministério Público do Estado de Goiás;52;GO;Ministério Público;6921161;Valor;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);441507609,8;20191201
Ministério Público do Estado de Goiás;52;GO;Ministério Público;6921161;% sobre a RCL Ajustada;DESPESA TOTAL COM PESSOAL - DTP (VII) = (III a + III b);1,92;20191201
